,valid_datetime,Day-ahead_Price,Balancing_Price,price_signal,system_imbalance,alpha
371,2020-09-28 16:30:00+00:00,32.9055102,47.7544898,14.84897959,346.2999347,
372,2020-09-28 17:00:00+00:00,33.01816327,48.31183673,15.29367347,364.4484551,
373,2020-09-28 17:30:00+00:00,33.13081633,48.86918367,15.73836735,382.5969755,
374,2020-09-28 18:00:00+00:00,33.24346939,49.42653061,16.18306122,400.7454959,
375,2020-09-28 18:30:00+00:00,33.35612245,49.98387755,16.6277551,418.8940163,
376,2020-09-28 19:00:00+00:00,33.46877551,50.54122449,17.07244898,437.0425367,
377,2020-09-28 19:30:00+00:00,33.58142857,51.09857143,17.51714286,455.1910571,
378,2020-09-28 20:00:00+00:00,33.69408163,51.65591837,17.96183673,473.3395776,
379,2020-09-28 20:30:00+00:00,33.80673469,52.21326531,18.40653061,491.488098,
380,2020-09-28 21:00:00+00:00,33.91938776,52.77061224,18.85122449,509.6366184,
381,2020-09-28 21:30:00+00:00,34.03204082,53.32795918,19.29591837,527.7851388,
382,2020-09-28 22:00:00+00:00,34.14469388,53.88530612,19.74061224,545.9336592,
383,2020-09-28 22:30:00+00:00,34.25734694,54.44265306,20.18530612,564.0821796,
384,2020-09-28 23:00:00+00:00,34.37,55,20.63,582.2307,
385,2020-09-28 23:30:00+00:00,34.37,55,20.63,448.7836,
386,2020-09-29 00:00:00+00:00,32.54,52,19.46,269.1264,
387,2020-09-29 00:30:00+00:00,32.54,54.75,22.21,402.2295,
388,2020-09-29 01:00:00+00:00,34.12,52,17.88,411.8546,
389,2020-09-29 01:30:00+00:00,34.12,52,17.88,270.2526,
390,2020-09-29 02:00:00+00:00,36.71,52,15.29,205.6953,
391,2020-09-29 02:30:00+00:00,36.71,30.98,-5.73,-27.5924,
392,2020-09-29 03:00:00+00:00,45.71,52,6.29,119.2874,
393,2020-09-29 03:30:00+00:00,45.71,28.2,-17.51,-176.755,
394,2020-09-29 04:00:00+00:00,60.15,61.4,1.25,289.3763,
395,2020-09-29 04:30:00+00:00,60.15,64.84,4.69,225.3371,
396,2020-09-29 05:00:00+00:00,78.63,68.44,-10.19,133.8178,
397,2020-09-29 05:30:00+00:00,78.63,71.22,-7.41,520.7426,
398,2020-09-29 06:00:00+00:00,70.6,86.48,15.88,351.9144,
399,2020-09-29 06:30:00+00:00,70.6,110.81,40.21,782.9819,
400,2020-09-29 07:00:00+00:00,64.91,101.68,36.77,467.1809,
401,2020-09-29 07:30:00+00:00,64.91,101.37,36.46,388.6403,
402,2020-09-29 08:00:00+00:00,62.3,139.7,77.4,360.7417,
403,2020-09-29 08:30:00+00:00,62.3,108.4,46.1,159.5043,
404,2020-09-29 09:00:00+00:00,55.15,108.4,53.25,58.3903,
405,2020-09-29 09:30:00+00:00,55.15,40,-15.15,-114.065,
406,2020-09-29 10:00:00+00:00,50.4,139.7,89.3,148.2573,
407,2020-09-29 10:30:00+00:00,50.4,40,-10.4,-17.6154,
408,2020-09-29 11:00:00+00:00,48.52,40.15,-8.37,-6.2148,
409,2020-09-29 11:30:00+00:00,48.52,40,-8.52,-105.7252,
410,2020-09-29 12:00:00+00:00,49.22,30,-19.22,-202.8504,
411,2020-09-29 12:30:00+00:00,49.22,30,-19.22,-399.3668,
412,2020-09-29 13:00:00+00:00,52.89,30,-22.89,-222.2058,
413,2020-09-29 13:30:00+00:00,52.89,30,-22.89,-293.4502,
414,2020-09-29 14:00:00+00:00,57.99,30,-27.99,-259.2903,
415,2020-09-29 14:30:00+00:00,57.99,91.26,33.27,68.4229,
416,2020-09-29 15:00:00+00:00,68.92,31.5,-37.42,-369.3934,
417,2020-09-29 15:30:00+00:00,68.92,31.5,-37.42,-417.8066,
418,2020-09-29 16:00:00+00:00,120,31.65,-88.35,-385.8305,
419,2020-09-29 16:30:00+00:00,120,35.05,-84.95,-95.1129,
420,2020-09-29 17:00:00+00:00,71.55,35.68,-35.87,-112.0037,
421,2020-09-29 17:30:00+00:00,71.55,35.68,-35.87,-81.3516,
422,2020-09-29 18:00:00+00:00,53.78,99.5,45.72,320.441,
423,2020-09-29 18:30:00+00:00,53.78,37.5,-16.28,-7.4391,
424,2020-09-29 19:00:00+00:00,47.9,32.39,-15.51,-123.1986,
425,2020-09-29 19:30:00+00:00,47.9,32.4,-15.5,-186.1252,
426,2020-09-29 20:00:00+00:00,41.43,32.4,-9.03,-54.5641,
427,2020-09-29 20:30:00+00:00,41.43,32.4,-9.03,-381.3359,
428,2020-09-29 21:00:00+00:00,47.13,32.47,-14.66,-113.3123,
429,2020-09-29 21:30:00+00:00,47.13,32.4,-14.73,-390.3937,
430,2020-09-29 22:00:00+00:00,40.25,32,-8.25,-402.473,
431,2020-09-29 22:30:00+00:00,40.25,55,14.75,154.8296,
432,2020-09-29 23:00:00+00:00,38.83,56,17.17,276.7875,
433,2020-09-29 23:30:00+00:00,38.83,37.5,-1.33,-56.8748,
434,2020-09-30 00:00:00+00:00,35.33,55,19.67,40.3601,
435,2020-09-30 00:30:00+00:00,35.33,12.3,-23.03,-231.8878,
436,2020-09-30 01:00:00+00:00,35.09,12.3,-22.79,-3.1698,
437,2020-09-30 01:30:00+00:00,35.09,12.3,-22.79,-74.41,
438,2020-09-30 02:00:00+00:00,37.12,55,17.88,261.5316,
439,2020-09-30 02:30:00+00:00,37.12,55,17.88,215.2657,
440,2020-09-30 03:00:00+00:00,44.02,55,10.98,203.2768,
441,2020-09-30 03:30:00+00:00,44.02,52.75,8.73,54.2424,
442,2020-09-30 04:00:00+00:00,52.21,47.76,-4.45,25.977,
443,2020-09-30 04:30:00+00:00,52.21,12.5,-39.71,-128.0809,
444,2020-09-30 05:00:00+00:00,64.05,56,-8.05,255.4395,
445,2020-09-30 05:30:00+00:00,64.05,25,-39.05,-29.8838,
446,2020-09-30 06:00:00+00:00,58.27,63.5,5.23,-79.13,
447,2020-09-30 06:30:00+00:00,58.27,68.5,10.23,280.6044,
448,2020-09-30 07:00:00+00:00,48.88,63.5,14.62,171.8418,
449,2020-09-30 07:30:00+00:00,48.88,64.33,15.45,310.4167,
450,2020-09-30 08:00:00+00:00,46.33,63.5,17.17,115.0768,
451,2020-09-30 08:30:00+00:00,46.33,63.5,17.17,135.987,
452,2020-09-30 09:00:00+00:00,43.57,68.2096,24.6396,210.5726,
453,2020-09-30 09:30:00+00:00,43.57,70,26.43,236.6834,
454,2020-09-30 10:00:00+00:00,42,70,28,241.1272,
455,2020-09-30 10:30:00+00:00,42,70,28,306.2253,
456,2020-09-30 11:00:00+00:00,39.91,63,23.09,323.105,
457,2020-09-30 11:30:00+00:00,39.91,62.5,22.59,432.2185,
458,2020-09-30 12:00:00+00:00,40.04,47.15004,7.11004,340.363,
459,2020-09-30 12:30:00+00:00,40.04,61.5,21.46,562.2345,
460,2020-09-30 13:00:00+00:00,43.7,62,18.3,861.8642,
461,2020-09-30 13:30:00+00:00,43.7,62,18.3,970.9014,
462,2020-09-30 14:00:00+00:00,50.12,56.5,6.38,665.1373,
463,2020-09-30 14:30:00+00:00,50.12,73.5,23.38,1017.058,
464,2020-09-30 15:00:00+00:00,56.82,73.5,16.68,435.5767,
465,2020-09-30 15:30:00+00:00,56.82,69,12.18,174.1483,
466,2020-09-30 16:00:00+00:00,67.72,70,2.28,158.9163,
467,2020-09-30 16:30:00+00:00,67.72,110,42.28,300.4882,
468,2020-09-30 17:00:00+00:00,59.49,34,-25.49,-107.661,
469,2020-09-30 17:30:00+00:00,59.49,37.35551,-22.13449,-59.1729,
470,2020-09-30 18:00:00+00:00,46.55,70,23.45,185.1121,
471,2020-09-30 18:30:00+00:00,46.55,56.5,9.95,51.1826,
472,2020-09-30 19:00:00+00:00,40.95,80,39.05,180.1175,
473,2020-09-30 19:30:00+00:00,40.95,70,29.05,323.5884,
474,2020-09-30 20:00:00+00:00,34.84,60,25.16,403.7337,
475,2020-09-30 20:30:00+00:00,34.84,56.5,21.66,274.1921,
476,2020-09-30 21:00:00+00:00,37.44,20.3,-17.14,-173.5436,
477,2020-09-30 21:30:00+00:00,37.44,20.45,-16.99,-133.9199,
478,2020-09-30 22:00:00+00:00,31.93,22.58,-9.35,-490.6306,
479,2020-09-30 22:30:00+00:00,31.93,23.48987,-8.44013,-387.6067,
480,2020-09-30 23:00:00+00:00,30.96,28.223,-2.737,-10.0136,
481,2020-09-30 23:30:00+00:00,30.96,25,-5.96,-150.6903,
482,2020-10-01 00:00:00+00:00,32.17,22.48,-9.69,-441.4661,
483,2020-10-01 00:30:00+00:00,32.17,23.93,-8.24,-294.0058,
484,2020-10-01 01:00:00+00:00,31.32,22.7,-8.62,-241.3341,
485,2020-10-01 01:30:00+00:00,31.32,22.34,-8.98,-319.9452,
486,2020-10-01 02:00:00+00:00,36,23.02,-12.98,-249.4894,
487,2020-10-01 02:30:00+00:00,36,22.05,-13.95,-351.3906,
488,2020-10-01 03:00:00+00:00,40.71,26.5,-14.21,-309.9203,
489,2020-10-01 03:30:00+00:00,40.71,26.41,-14.3,-395.7791,
490,2020-10-01 04:00:00+00:00,49.07,35.02,-14.05,-136.7017,
491,2020-10-01 04:30:00+00:00,49.07,34.29,-14.78,-249.6105,
492,2020-10-01 05:00:00+00:00,51.84,22.5,-29.34,-88.062,
493,2020-10-01 05:30:00+00:00,51.84,20.3,-31.54,-285.9124,
494,2020-10-01 06:00:00+00:00,64.96,12.3,-52.66,-1067.5064,
495,2020-10-01 06:30:00+00:00,64.96,25,-39.96,-195.4012,
496,2020-10-01 07:00:00+00:00,64.91,65,0.09,80.8722,
497,2020-10-01 07:30:00+00:00,64.91,28,-36.91,-118.1555,
498,2020-10-01 08:00:00+00:00,55.91,22,-33.91,-376.016,
499,2020-10-01 08:30:00+00:00,55.91,22,-33.91,-435.7993,
500,2020-10-01 09:00:00+00:00,53.78,65,11.22,4.8677,
501,2020-10-01 09:30:00+00:00,53.78,28.25,-25.53,-76.8751,
502,2020-10-01 10:00:00+00:00,51.95,64,12.05,143.6043,
503,2020-10-01 10:30:00+00:00,51.95,64,12.05,18.305,
504,2020-10-01 11:00:00+00:00,46,80,34,167.4836,
505,2020-10-01 11:30:00+00:00,46,60,14,25.7735,
506,2020-10-01 12:00:00+00:00,38.07,29.95,-8.12,-0.7599,
507,2020-10-01 12:30:00+00:00,38.07,22,-16.07,-283.3397,
508,2020-10-01 13:00:00+00:00,38.1,28.25,-9.85,-526.1797,
509,2020-10-01 13:30:00+00:00,38.1,28.25,-9.85,-524.775,
510,2020-10-01 14:00:00+00:00,52.7,28.25,-24.45,-264.2522,
511,2020-10-01 14:30:00+00:00,52.7,29,-23.7,-316.3908,
512,2020-10-01 15:00:00+00:00,99.98,29,-70.98,-400.8051,
513,2020-10-01 15:30:00+00:00,99.98,29,-70.98,-312.1228,
514,2020-10-01 16:00:00+00:00,140,32.26,-107.74,-232.793,
515,2020-10-01 16:30:00+00:00,140,34.15,-105.85,-151.8324,
516,2020-10-01 17:00:00+00:00,149.96,32.27,-117.69,-351.3507,
517,2020-10-01 17:30:00+00:00,149.96,35.15,-114.81,-82.5852,
518,2020-10-01 18:00:00+00:00,64.99,84.9,19.91,198.3287,
519,2020-10-01 18:30:00+00:00,64.99,40,-24.99,-33.0633,
520,2020-10-01 19:00:00+00:00,44.99,72.73067,27.74067,14.3364,
521,2020-10-01 19:30:00+00:00,44.99,79.8,34.81,17.6273,
522,2020-10-01 20:00:00+00:00,41.8,33.03,-8.77,-73.0038,
523,2020-10-01 20:30:00+00:00,41.8,33.03,-8.77,-7.8829,
524,2020-10-01 21:00:00+00:00,60,33.03,-26.97,-144.5899,
525,2020-10-01 21:30:00+00:00,60,33.03,-26.97,-140.2083,
526,2020-10-01 22:00:00+00:00,45,55,10,156.1094,
527,2020-10-01 22:30:00+00:00,45,55,10,416.8903,
528,2020-10-01 23:00:00+00:00,38.95,55,16.05,394.5135,
529,2020-10-01 23:30:00+00:00,38.95,53,14.05,160.2201,
530,2020-10-02 00:00:00+00:00,29.64,35,5.36,-81.1944,
531,2020-10-02 00:30:00+00:00,29.64,35,5.36,-18.7256,
532,2020-10-02 01:00:00+00:00,25,51.5,26.5,0.6195,
533,2020-10-02 01:30:00+00:00,25,19.56,-5.44,-165.3529,
534,2020-10-02 02:00:00+00:00,15.96,16.1,0.14,-178.8984,
535,2020-10-02 02:30:00+00:00,15.96,14.42,-1.54,-415.8158,
536,2020-10-02 03:00:00+00:00,27.91,9.23,-18.68,-520.3793,
537,2020-10-02 03:30:00+00:00,27.91,9.05,-18.86,-603.9863,
538,2020-10-02 04:00:00+00:00,43.22,20.61,-22.61,-283.576,
539,2020-10-02 04:30:00+00:00,43.22,20.79,-22.43,-66.6302,
540,2020-10-02 05:00:00+00:00,49.7,53.5,3.8,470.3555,
541,2020-10-02 05:30:00+00:00,49.7,50,0.3,385.8314,
542,2020-10-02 06:00:00+00:00,48.56,5,-43.56,-248.0941,
543,2020-10-02 06:30:00+00:00,48.56,53.5,4.94,110.8086,
544,2020-10-02 07:00:00+00:00,50.06,56.2,6.14,221.9474,
545,2020-10-02 07:30:00+00:00,50.06,53.5,3.44,88.2626,
546,2020-10-02 08:00:00+00:00,47.52,53.5,5.98,151.4501,
547,2020-10-02 08:30:00+00:00,47.52,57.5,9.98,460.6401,
548,2020-10-02 09:00:00+00:00,44,65.5,21.5,612.6655,
549,2020-10-02 09:30:00+00:00,44,57.5,13.5,426.1751,
550,2020-10-02 10:00:00+00:00,44,56.2,12.2,165.7251,
551,2020-10-02 10:30:00+00:00,44,15.5,-28.5,-195.8116,
552,2020-10-02 11:00:00+00:00,39.53,53.5,13.97,37.0083,
553,2020-10-02 11:30:00+00:00,39.53,53.5,13.97,46.2146,
554,2020-10-02 12:00:00+00:00,35.72,53.5,17.78,149.0418,
555,2020-10-02 12:30:00+00:00,35.72,53.5,17.78,69.179,
556,2020-10-02 13:00:00+00:00,35.03,53.5,18.47,74.9405,
557,2020-10-02 13:30:00+00:00,35.03,53.5,18.47,75.1611,
558,2020-10-02 14:00:00+00:00,40,15.7,-24.3,-221.9841,
559,2020-10-02 14:30:00+00:00,40,15.7,-24.3,-262.3478,
560,2020-10-02 15:00:00+00:00,46.82,15.7,-31.12,-199.7354,
561,2020-10-02 15:30:00+00:00,46.82,16.1,-30.72,-39.3936,
562,2020-10-02 16:00:00+00:00,56.51,64.5,7.99,396.326,
563,2020-10-02 16:30:00+00:00,56.51,65,8.49,624.1241,
564,2020-10-02 17:00:00+00:00,57.94,63.24,5.3,252.5149,
565,2020-10-02 17:30:00+00:00,57.94,60.25,2.31,87.7332,
566,2020-10-02 18:00:00+00:00,41.5,16.17,-25.33,-164.7763,
567,2020-10-02 18:30:00+00:00,41.5,16,-25.5,-455.5056,
568,2020-10-02 19:00:00+00:00,38.92,16.1,-22.82,-270.2379,
569,2020-10-02 19:30:00+00:00,38.92,16.1,-22.82,-122.1977,
570,2020-10-02 20:00:00+00:00,33.9,53.5,19.6,162.8605,
571,2020-10-02 20:30:00+00:00,33.9,53.5,19.6,62.1378,
572,2020-10-02 21:00:00+00:00,38.76,55.5,16.74,292.604,
573,2020-10-02 21:30:00+00:00,38.76,53.5,14.74,275.1545,
574,2020-10-02 22:00:00+00:00,34.35,55.5,21.15,612.3851,
575,2020-10-02 22:30:00+00:00,34.35,53.5,19.15,99.6265,
576,2020-10-02 23:00:00+00:00,33.73,33,-0.73,-13.2475,
577,2020-10-02 23:30:00+00:00,33.73,23.56,-10.17,-260.3558,
578,2020-10-03 00:00:00+00:00,19.91,50,30.09,16.363,
579,2020-10-03 00:30:00+00:00,19.91,50,30.09,134.0133,
580,2020-10-03 01:00:00+00:00,16.79,15.06,-1.73,-28.4786,
581,2020-10-03 01:30:00+00:00,16.79,15.06,-1.73,-24.0444,
582,2020-10-03 02:00:00+00:00,23.07,49.8,26.73,146.6422,
583,2020-10-03 02:30:00+00:00,23.07,49.8,26.73,59.3712,
584,2020-10-03 03:00:00+00:00,28.27,58,29.73,422.3761,
585,2020-10-03 03:30:00+00:00,28.27,58,29.73,407.3265,
586,2020-10-03 04:00:00+00:00,40.74,51.5,10.76,242.3199,
587,2020-10-03 04:30:00+00:00,40.74,49.8,9.06,156.4394,
588,2020-10-03 05:00:00+00:00,40.36,58,17.64,326.5744,
589,2020-10-03 05:30:00+00:00,40.36,58.25,17.89,401.7813,
590,2020-10-03 06:00:00+00:00,47.43,60,12.57,486.886,
591,2020-10-03 06:30:00+00:00,47.43,58.25,10.82,344.4969,
592,2020-10-03 07:00:00+00:00,55,62,7,466.2827,
593,2020-10-03 07:30:00+00:00,55,62.99,7.99,912.6804,
594,2020-10-03 08:00:00+00:00,55.6,62.99,7.39,807.7506,
595,2020-10-03 08:30:00+00:00,55.6,66,10.4,1162.9212,
596,2020-10-03 09:00:00+00:00,56,69,13,1264.4319,
597,2020-10-03 09:30:00+00:00,56,62.99,6.99,901.5953,
598,2020-10-03 10:00:00+00:00,55.92,62.99,7.07,827.0851,
599,2020-10-03 10:30:00+00:00,55.92,67.5,11.58,1015.1973,
600,2020-10-03 11:00:00+00:00,43.82,68,24.18,1135.4664,
601,2020-10-03 11:30:00+00:00,43.82,70,26.18,1300.3337,
602,2020-10-03 12:00:00+00:00,36.66,75.5,38.84,1727.3976,
603,2020-10-03 12:30:00+00:00,36.66,68.5,31.84,916.3401,
604,2020-10-03 13:00:00+00:00,35,66,31,595.3443,
605,2020-10-03 13:30:00+00:00,35,66,31,376.6001,
606,2020-10-03 14:00:00+00:00,40.97,66,25.03,612.9298,
607,2020-10-03 14:30:00+00:00,40.97,66,25.03,568.0222,
608,2020-10-03 15:00:00+00:00,55,66,11,473.9372,
609,2020-10-03 15:30:00+00:00,55,66,11,407.0332,
610,2020-10-03 16:00:00+00:00,60.99,65,4.01,291.9826,
611,2020-10-03 16:30:00+00:00,60.99,62,1.01,220.3091,
612,2020-10-03 17:00:00+00:00,55.07,65,9.93,361.2757,
613,2020-10-03 17:30:00+00:00,55.07,67.99,12.92,393.0472,
614,2020-10-03 18:00:00+00:00,35.7,65,29.3,344.408,
615,2020-10-03 18:30:00+00:00,35.7,61,25.3,18.278,
616,2020-10-03 19:00:00+00:00,39.95,36.3,-3.65,-28.1576,
617,2020-10-03 19:30:00+00:00,39.95,17.1,-22.85,-175.6815,
618,2020-10-03 20:00:00+00:00,30.44,31.2,0.76,-187.616,
619,2020-10-03 20:30:00+00:00,30.44,33.35,2.91,-45.3592,
620,2020-10-03 21:00:00+00:00,26.46,26.06,-0.4,-383.6039,
621,2020-10-03 21:30:00+00:00,26.46,2,-24.46,-633.9678,
622,2020-10-03 22:00:00+00:00,16.49,21.72,5.23,-291.5245,
623,2020-10-03 22:30:00+00:00,16.49,0.5,-15.99,-787.4814,
624,2020-10-03 23:00:00+00:00,13.41,12.7,-0.71,-659.8773,
625,2020-10-03 23:30:00+00:00,13.41,12.71,-0.7,-632.3073,
626,2020-10-04 00:00:00+00:00,7.04,9.07006,2.03006,-675.9996,
627,2020-10-04 00:30:00+00:00,7.04,9.07006,2.03006,-611.281,
628,2020-10-04 01:00:00+00:00,9.07,3.69,-5.38,-661.0046,
629,2020-10-04 01:30:00+00:00,9.07,3.73,-5.34,-622.9607,
630,2020-10-04 02:00:00+00:00,10.4,0.5,-9.9,-854.4827,
631,2020-10-04 02:30:00+00:00,10.4,-0.25,-10.65,-1058.1593,
632,2020-10-04 03:00:00+00:00,12.22,0.19,-12.03,-937.7146,
633,2020-10-04 03:30:00+00:00,12.22,0.72,-11.5,-778.2372,
634,2020-10-04 04:00:00+00:00,18.83,2.52,-16.31,-360.147,
635,2020-10-04 04:30:00+00:00,18.83,4.83,-14,-63.1221,
636,2020-10-04 05:00:00+00:00,19.36,8.8,-10.56,-65.0303,
637,2020-10-04 05:30:00+00:00,19.36,6.26,-13.1,-261.6721,
638,2020-10-04 06:00:00+00:00,31.27,7.22,-24.05,-240.8084,
639,2020-10-04 06:30:00+00:00,31.27,7.22,-24.05,-223.7728,
640,2020-10-04 07:00:00+00:00,36.53,2,-34.53,-499.1546,
641,2020-10-04 07:30:00+00:00,36.53,61,24.47,128.0374,
642,2020-10-04 08:00:00+00:00,49,15.69958,-33.30042,-147.1095,
643,2020-10-04 08:30:00+00:00,49,14.71029,-34.28971,-133.8653,
644,2020-10-04 09:00:00+00:00,51.9,58.75,6.85,252.4507,
645,2020-10-04 09:30:00+00:00,51.9,58.75,6.85,459.9424,
646,2020-10-04 10:00:00+00:00,56.4,62,5.6,675.8937,
647,2020-10-04 10:30:00+00:00,56.4,62,5.6,567.5352,
648,2020-10-04 11:00:00+00:00,50.85,62,11.15,779.2229,
649,2020-10-04 11:30:00+00:00,50.85,62,11.15,931.9845,
650,2020-10-04 12:00:00+00:00,38.56,62,23.44,1037.6752,
651,2020-10-04 12:30:00+00:00,38.56,62,23.44,990.0859,
652,2020-10-04 13:00:00+00:00,35.91,62,26.09,868.3982,
653,2020-10-04 13:30:00+00:00,35.91,62,26.09,785.1698,
654,2020-10-04 14:00:00+00:00,39,62,23,704.1739,
655,2020-10-04 14:30:00+00:00,39,66,27,538.0955,
656,2020-10-04 15:00:00+00:00,55.5,67.95,12.45,485.5705,
657,2020-10-04 15:30:00+00:00,55.5,66,10.5,352.868,
658,2020-10-04 16:00:00+00:00,60.84,67.95,7.11,377.4429,
659,2020-10-04 16:30:00+00:00,60.84,66,5.16,438.7797,
660,2020-10-04 17:00:00+00:00,59.5,66,6.5,466.6382,
661,2020-10-04 17:30:00+00:00,59.5,67.95,8.45,757.8335,
662,2020-10-04 18:00:00+00:00,47.58,74.47,26.89,1090.9981,
663,2020-10-04 18:30:00+00:00,47.58,70,22.42,778.0006,
664,2020-10-04 19:00:00+00:00,39.74,67.95,28.21,508.8699,
665,2020-10-04 19:30:00+00:00,39.74,66,26.26,202.7521,
666,2020-10-04 20:00:00+00:00,41.53,67.95,26.42,485.3401,
667,2020-10-04 20:30:00+00:00,41.53,67.95,26.42,456.3584,
668,2020-10-04 21:00:00+00:00,43.5,65,21.5,513.1827,
669,2020-10-04 21:30:00+00:00,43.5,62,18.5,453.8901,
670,2020-10-04 22:00:00+00:00,32,61.5,29.5,665.2664,
671,2020-10-04 22:30:00+00:00,32,58.4,26.4,409.2186,
672,2020-10-04 23:00:00+00:00,34,58,24,412.6717,
673,2020-10-04 23:30:00+00:00,34,57,23,413.3397,
674,2020-10-05 00:00:00+00:00,33.1,57,23.9,473.242,
675,2020-10-05 00:30:00+00:00,33.1,57.1,24,646.8928,
676,2020-10-05 01:00:00+00:00,29.4,57.1,27.7,487.5574,
677,2020-10-05 01:30:00+00:00,29.4,57,27.6,271.088,
678,2020-10-05 02:00:00+00:00,29.04,56.5,27.46,102.5026,
679,2020-10-05 02:30:00+00:00,29.04,5.91,-23.13,-62.9083,
680,2020-10-05 03:00:00+00:00,45,56.5,11.5,106.5066,
681,2020-10-05 03:30:00+00:00,45,56.9,11.9,283.346,
682,2020-10-05 04:00:00+00:00,43.48,58.5,15.02,637.7848,
683,2020-10-05 04:30:00+00:00,43.48,57,13.52,413.2246,
684,2020-10-05 05:00:00+00:00,43.97,58.14012,14.17012,357.0483,
685,2020-10-05 05:30:00+00:00,43.97,57,13.03,29.4877,
686,2020-10-05 06:00:00+00:00,55.17,16.25,-38.92,-414.9587,
687,2020-10-05 06:30:00+00:00,55.17,20.15,-35.02,-100.1116,
688,2020-10-05 07:00:00+00:00,55.8,68,12.2,173.5901,
689,2020-10-05 07:30:00+00:00,55.8,68,12.2,254.8685,
690,2020-10-05 08:00:00+00:00,50,68,18,154.9625,
691,2020-10-05 08:30:00+00:00,50,68,18,205.8767,
692,2020-10-05 09:00:00+00:00,45,64.9,19.9,27.8734,
693,2020-10-05 09:30:00+00:00,45,21.16,-23.84,-73.0749,
694,2020-10-05 10:00:00+00:00,45,21.28,-23.72,-14.7652,
695,2020-10-05 10:30:00+00:00,45,55,10,66.3678,
696,2020-10-05 11:00:00+00:00,39.85,35,-4.85,3.1771,
697,2020-10-05 11:30:00+00:00,39.85,21.51,-18.34,-258.8714,
698,2020-10-05 12:00:00+00:00,37.54,64.9,27.36,268.77,
699,2020-10-05 12:30:00+00:00,37.54,68,30.46,208.8866,
700,2020-10-05 13:00:00+00:00,37.5,64.5,27,19.1648,
701,2020-10-05 13:30:00+00:00,37.5,22.26,-15.24,-60.0056,
702,2020-10-05 14:00:00+00:00,49.6,64.5,14.9,93.7433,
703,2020-10-05 14:30:00+00:00,49.6,75,25.4,442.0063,
704,2020-10-05 15:00:00+00:00,64,74,10,114.0438,
705,2020-10-05 15:30:00+00:00,64,22.5,-41.5,-411.3739,
706,2020-10-05 16:00:00+00:00,79.97,23.31,-56.66,-559.1118,
707,2020-10-05 16:30:00+00:00,79.97,23.31,-56.66,-590.1671,
708,2020-10-05 17:00:00+00:00,72.72,23.32,-49.4,-794.3008,
709,2020-10-05 17:30:00+00:00,72.72,23.32,-49.4,-823.7791,
710,2020-10-05 18:00:00+00:00,44,23.47,-20.53,-183.0327,
711,2020-10-05 18:30:00+00:00,44,60,16,12.8763,
712,2020-10-05 19:00:00+00:00,37.98,35,-2.98,28.8957,
713,2020-10-05 19:30:00+00:00,37.98,60,22.02,274.3301,
714,2020-10-05 20:00:00+00:00,31.38,62,30.62,619.4084,
715,2020-10-05 20:30:00+00:00,31.38,58,26.62,353.581,
716,2020-10-05 21:00:00+00:00,35,57.35,22.35,62.4719,
717,2020-10-05 21:30:00+00:00,35,57.35,22.35,183.0629,
718,2020-10-05 22:00:00+00:00,24.45,57,32.55,217.5934,
719,2020-10-05 22:30:00+00:00,24.45,24.94,0.49,-145.0843,
720,2020-10-05 23:00:00+00:00,20.7,22.46,1.76,-63.8686,
721,2020-10-05 23:30:00+00:00,20.7,27.59,6.89,-151.5766,
722,2020-10-06 00:00:00+00:00,24.59,20.03,-4.56,-268.4332,
723,2020-10-06 00:30:00+00:00,24.59,23.1,-1.49,-188.3555,
724,2020-10-06 01:00:00+00:00,24.4,25.2,0.8,-63.4778,
725,2020-10-06 01:30:00+00:00,24.4,27.88,3.48,-52.7222,
726,2020-10-06 02:00:00+00:00,24.89,55.5,30.61,36.6077,
727,2020-10-06 02:30:00+00:00,24.89,30,5.11,0.1339,
728,2020-10-06 03:00:00+00:00,39.71,21.82,-17.89,-295.5318,
729,2020-10-06 03:30:00+00:00,39.71,11,-28.71,-378.9258,
730,2020-10-06 04:00:00+00:00,45.06,29.08,-15.98,-42.1402,
731,2020-10-06 04:30:00+00:00,45.06,28.74,-16.32,-79.2598,
732,2020-10-06 05:00:00+00:00,52.5,21.3,-31.2,-199.3558,
733,2020-10-06 05:30:00+00:00,52.5,15.75,-36.75,-189.2333,
734,2020-10-06 06:00:00+00:00,58.94,62.25,3.31,42.473,
735,2020-10-06 06:30:00+00:00,58.94,62.25,3.31,158.3268,
736,2020-10-06 07:00:00+00:00,57,62.25,5.25,394.8819,
737,2020-10-06 07:30:00+00:00,57,62.25,5.25,232.0708,
738,2020-10-06 08:00:00+00:00,52.51,62.25,9.74,126.4057,
739,2020-10-06 08:30:00+00:00,52.51,24.12,-28.39,-109.2238,
740,2020-10-06 09:00:00+00:00,49,15.7,-33.3,-301.0332,
741,2020-10-06 09:30:00+00:00,49,57,8,94.7675,
742,2020-10-06 10:00:00+00:00,42.55,56.5,13.95,2.6032,
743,2020-10-06 10:30:00+00:00,42.55,56.5,13.95,282.2877,
744,2020-10-06 11:00:00+00:00,36.1,59,22.9,305.1147,
745,2020-10-06 11:30:00+00:00,36.1,56.5,20.4,256.2884,
746,2020-10-06 12:00:00+00:00,35.46,24.27,-11.19,-9.8923,
747,2020-10-06 12:30:00+00:00,35.46,53.5,18.04,143.3782,
748,2020-10-06 13:00:00+00:00,35.49,53.5,18.01,181.8516,
